file_name,n,id,corresp,form,lemma,pos,label,language,category,language_english,language_sumerian
c.3.3.02.xml,1,c3302.1.1,t3302.1.p1,lugal,lugal,N,king,English,6,1,0
c.3.3.02.xml,24,c3302.1.24,t3302.1.p6,lugal-ju,lugal,N,king,English,6,1,0
c.5.7.1.xml,26,c571.26,t571.p5,lugal-za-ka,lugal,N,king,English,6,1,0
c.5.3.5.xml,11,c535.11,t535.p1,lugal-e,lugal,N,king,English,6,1,0
c.5.3.5.xml,73,c535.73,t535.p8,lugal-la-ka,lugal,N,king,English,6,1,0
c.5.3.5.xml,173,c535.173,t535.p21,lugal-la-ke,lugal,N,king,English,6,1,0
c.0.2.11.xml,7,c0211.7,,lugal-me-en,lugal,N,king,English,6,1,0
c.0.2.11.xml,27,c0211.27,,lugal-ju-ra,lugal,N,king,English,6,1,0
c.6.2.5.xml,1,c625.20.1,t625.p100,lugal-bi-ir,lugal,N,king,English,6,1,0
c.2.6.9.2.xml,50,c2692.A.50,t2692.p7,lugal-ra,lugal,N,king,English,6,1,0
c.3.1.07.xml,26,c3107.26,t3107.p7,lugal-ja,lugal,N,king,English,6,1,0
c.6.1.18.xml,16,c6118.A.18.2.16,t6118.p2,lugal-zu,lugal,N,king,English,6,1,0
c.0.2.04.xml,4,c0204.4,,lugal-me,lugal,N,king,English,6,1,0
c.2.5.4.02.xml,56,c25402.C.56,t25402.p9,lugal-la,lugal,N,king,English,6,1,0
c.5.5.2.xml,47,c552.47,t552.p8,lugal-la-gin,lugal,N,king,English,6,1,0
c.3.3.03.xml,15,c3303.1.15,t3303.1.p2,lugal-ja-ke,lugal,N,king,English,6,1,0
c.6.1.26.xml,7,c6126.B.26.b5.7,t6126.p18,lugal-la-kam,lugal,N,king,English,6,1,0
c.2.5.4.01.xml,40,c25401.A.40,t25401.p2,lugal-a,lugal,N,king,English,6,1,0
c.2.5.4.01.xml,40,c25401.A.40,t25401.p2,lugal-be-e,lugal,N,king,English,6,1,0
c.2.5.4.01.xml,135,c25401.A.135,t25401.p9,lugal-ja-ce,lugal,N,king,English,6,1,0
c.2.5.4.01.xml,153,c25401.A.153,t25401.p9,lugal-ja-ka,lugal,N,king,English,6,1,0
c.5.3.3.xml,219,c533.219,t533.p22,lugal-bi-me-en,lugal,N,king,English,6,1,0
c.5.3.3.xml,252,c533.252,t533.p25,lugal-ja-me-en,lugal,N,king,English,6,1,0
c.6.2.3.xml,1,c623.42.1,t623.p69,lugal-a-ni-ir,lugal,N,king,English,6,1,0
c.6.2.3.xml,2,c623.54.2,t623.p83,lugal-a-ni-ce-am,lugal,N,king,English,6,1,0
c.4.15.2.xml,36,c4152.36,t4152.p6,lugal-ni,lugal,N,king,English,6,1,0
c.0.2.02.xml,63,c0202.63,,lugal-me-en,lugal,N,king,English,6,1,0
c.4.15.3.xml,15,c4153.A.15,t4153.p2,lugal-bi,lugal,N,king,English,6,1,0
c.5.3.2.xml,171,c532.171,t532.p18,lugal-zu-um,lugal,N,king,English,6,1,0
c.2.5.4.04.xml,17,c25404.B.D.17,t25404.p6,lugal-la,lugal,N,king,English,6,1,0
c.4.08.16.xml,9,c40816.C.9,t40816.p10,lugal-la-ta,lugal,N,king,English,6,1,0
c.6.1.08.xml,8,c6108.A.8.a4.8,t6108.p4,lugal-a-ni-ce-am-e-ce,lugal,N,king,English,6,1,0
c.4.31.1.xml,8,c4311.2.8,t4311.p8,lu-gal-ju,lugal,N,king,English,6,1,0
c.3.1.17.xml,50,c3117.50,t3117.p13,lugal-ju-e-ce,lugal,N,king,English,6,1,0
c.5.1.3.xml,40,c513.40,t513.p8,lugal-ka,lugal,N,king,English,6,1,0
c.2.4.2.02.xml,382,c24202.382,t24202.p29,lugal-lugal-e-ne-er,lugal,N,king,English,6,1,0
c.5.2.5.xml,13,c525.13,t525.p1,lugal-e-ne,lugal,N,king,English,6,1,0
c.2.4.2.07.xml,20,c24207.A.20,t24207.p3,lugal-am,lugal,N,king,English,6,1,0
c.2.8.3.6.xml,15,c2836.A.15,t2836.p2,lugal-ja-ta,lugal,N,king,English,6,1,0
c.4.07.9.xml,25,c4079.B.25,t4079.p8,lugal-la-ce,lugal,N,king,English,6,1,0
c.2.4.2.05.xml,159,c24205.159,t24205.p14,lugal-a-ni,lugal,N,king,English,6,1,0
c.1.8.1.2.xml,7,c1812.2.D.7,t1812.p27,lugal-a-ni-ra,lugal,N,king,English,6,1,0
c.2.1.4.xml,35,c214.B.35,t214.p7,lugal-la-na-ce,lugal,N,king,English,6,1,0
c.1.6.2.xml,35,c162.35,t162.p3,lugal-bi-ce,lugal,N,king,English,6,1,0
c.1.8.1.1.xml,69,c1811.69,t1811.p9,lugal-zu-u,lugal,N,king,English,6,1,0
c.2.1.7.xml,17,c217.17,t217.p4,lugal-ni-ir,lugal,N,king,English,6,1,0
c.2.1.7.xml,150,c217.150,t217.p22,lugal-zak-ke,lugal,N,king,English,6,1,0
c.2.1.7.xml,351,c217.351,t217.p43,lugal-la-na-kam,lugal,N,king,English,6,1,0
c.2.1.7.xml,439,c217.439,t217.p55,lugal-na,lugal,N,king,English,6,1,0
c.2.1.7.xml,547,c217.547,t217.p66,lugal-na-ka,lugal,N,king,English,6,1,0
c.2.1.7.xml,782,c217.782,t217.p89,lugal-bi-da,lugal,N,king,English,6,1,0
c.2.4.5.2.xml,59,c2452.A.G.59,t2452.p14,lugal-la-me-ec,lugal,N,king,English,6,1,0
c.1.2.1.xml,86,c121.86,t121.p6,lugal-ja-gin,lugal,N,king,English,6,1,0
c.1.2.1.xml,150,c121.150,t121.p9,lugal-la-am,lugal,N,king,English,6,1,0
c.2.3.1.xml,25,c231.A.25,t231.p3,lugal-ce,lugal,N,king,English,6,1,0
c.1.8.1.4.xml,205,c1814.1.205,t1814.p16,lugal-la-na-ac,lugal,N,king,English,6,1,0
c.4.07.1.xml,14,c4071.14,t4071.p2,lugal-da,lugal,N,king,English,6,1,0
c.3.2.05.xml,1,c3205.1,t3205.p1,lugal-ju-ur,lugal,N,king,English,6,1,0
c.1.2.2.xml,72,c122.1.A.72,t122.p4,lugal-zu-ur,lugal,N,king,English,6,1,0
c.2.4.1.1.xml,53,c2411.2.C.53,t2411.p39,lugal-la-ra,lugal,N,king,English,6,1,0
c.1.8.2.3.xml,160,c1823.160,t1823.p12,lugal-la-na-ke,lugal,N,king,English,6,1,0
c.1.8.2.3.xml,173,c1823.173,t1823.p12,lugal-a-na,lugal,N,king,English,6,1,0
c.1.8.2.3.xml,178,c1823.178,t1823.p13,lugal-za,lugal,N,king,English,6,1,0
c.6.1.05.xml,79,c6105.D.5.79.79,t6105.p79,lugal-la-na-ka,lugal,N,king,English,6,1,0
c.6.1.12.xml,4,c6112.B.12.b3.4,t6112.p23,lugal-be-ne,lugal,N,king,English,6,1,0
c.2.5.4.08.xml,5,c25408.A.5,t25408.p1,lugal-ba,lugal,N,king,English,6,1,0
c.3.1.13.2.xml,2,c31132.2,t31132.p1,lu-gal-zu,lugal,N,king,English,6,1,0
c.3.3.09.xml,7,c3309.7,t3309.p1,lugal-la-na,lugal,N,king,English,6,1,0
c.1.3.2.xml,12,c132.12,t132.p3,lugal-gin,lugal,N,king,English,6,1,0
c.4.06.1.xml,62,c4061.C.62,t4061.p16,lugal-la-ni-ta,lugal,N,king,English,6,1,0
c.3.1.21.xml,7,c3121.7,t3121.p1,lugal-la-na-ta,lugal,N,king,English,6,1,0
c.1.3.3.xml,59,c133.59,t133.p6,lugal-a-na-ce,lugal,N,king,English,6,1,0
c.1.3.3.xml,88,c133.88,t133.p7,lugal-a-na-ka,lugal,N,king,English,6,1,0
c.1.1.3.xml,354,c113.354,t113.p39,lugal-bi-im,lugal,N,king,English,6,1,0
c.2.5.6.1.xml,76,c2561.H.76,t2561.p15,lugal-la-ni,lugal,N,king,English,6,1,0
c.6.1.01.xml,58,c6101.B.1.96.58,t6101.p98,lugal-la-me-en,lugal,N,king,English,6,1,0
c.3.3.02.xml,1,c3302.1.1,t3302.1.p1,zalag-ga-ni,zalag,V,is_shining,English,51,1,0
c.5.5.3.xml,29,c553.29,t553.p4,zalag,zalag,V,is_shining,English,51,1,0
c.5.5.3.xml,52,c553.52,t553.p6,zalag-zalag,zalag,V,is_shining,English,51,1,0
c.5.5.3.xml,55,c553.55,t553.p6,zalag-zalag-ga-ju,zalag,V,is_shining,English,51,1,0
c.3.3.03.xml,1,c3303.1.1,t3303.1.p1,mu-un-zalag-ga,zalag,V,is_shining,English,51,1,0
c.2.5.8.1.xml,77,c2581.77,t2581.p6,mu-e-zalag-e,zalag,V,is_shining,English,51,1,0
c.2.5.4.01.xml,62,c25401.A.62,t25401.p4,zalag-zalag-ga-ni,zalag,V,is_shining,English,51,1,0
c.2.5.4.01.xml,342,c25401.A.342,t25401.p21,mi-ni-zalag-ga,zalag,V,is_shining,English,51,1,0
c.5.5.1.xml,28,c551.28,t551.p3,zalag-ga-kam,zalag,V,is_shining,English,51,1,0
c.2.5.4.11.xml,14,c25411.14,t25411.p2,zalag-ce,zalag,V,is_shining,English,51,1,0
c.2.5.4.11.xml,19,c25411.19,t25411.p3,zalag-ga,zalag,V,is_shining,English,51,1,0
c.6.2.3.xml,2,c623.130.2,t623.p189,ba-an-zalag,zalag,V,is_shining,English,51,1,0
c.2.6.9.4.xml,10,c2694.10,t2694.p1,ha-ra-ab-zalag-ge-ne,zalag,V,is_shining,English,51,1,0
c.6.2.2.xml,1,c622.3.1,t622.p5,nu-zalag-ge-en,zalag,V,is_shining,English,51,1,0
c.2.6.9.5.xml,49,c2695.49,t2695.p5,he-en-na-zalag,zalag,V,is_shining,English,51,1,0
c.4.08.28.xml,4,c40828.A.4,t40828.p1,zalag-ge-de,zalag,V,is_shining,English,51,1,0
c.3.3.39.xml,8,c3339.B.8,t3339.p4,he-ne-en-zalag,zalag,V,is_shining,English,51,1,0
c.4.28.1.xml,107,c4281.107,t4281.p12,u-mu-un-ta-zalag,zalag,V,is_shining,English,51,1,0
c.6.1.08.xml,2,c6108.B.8.b1.2,t6108.p8,bi-zalag-e-ce,zalag,V,is_shining,English,51,1,0
c.4.31.1.xml,65,c4311.1.65,t4311.p7,mu-un-zalag,zalag,V,is_shining,English,51,1,0
c.1.8.1.5.1.xml,132,c18151.132,t18151.p17,mu-un-da-zalag-zalag,zalag,V,is_shining,English,51,1,0
c.4.12.1.xml,25,c4121.25,t4121.p3,zalag-zalag-ga,zalag,V,is_shining,English,51,1,0
c.2.8.3.1.xml,2,c2831.2,t2831.p1,zalag-ga-na,zalag,V,is_shining,English,51,1,0
c.2.4.2.02.xml,32,c24202.32,t24202.p3,ba-ab-zalag-ge-en,zalag,V,is_shining,English,51,1,0
c.5.2.5.xml,18,c525.18,t525.p2,nu-zalag-ga,zalag,V,is_shining,English,51,1,0
c.5.6.1.xml,139,c561.139,t561.p47,ga-mu-e-da-zalag-ge,zalag,V,is_shining,English,51,1,0
c.2.8.3.3.xml,14,c2833.14,t2833.p2,zalag-ga-gin,zalag,V,is_shining,English,51,1,0
c.2.8.3.3.xml,18,c2833.18,t2833.p3,he-eb-zalag-ge,zalag,V,is_shining,English,51,1,0
c.2.8.3.3.xml,23,c2833.23,t2833.p3,zalag-ga-zu-ce,zalag,V,is_shining,English,51,1,0
c.5.2.4.xml,69,c524.A.69,t524.p9,ba-zalag,zalag,V,is_shining,English,51,1,0
c.2.8.3.6.xml,8,c2836.B.8,t2836.p3,zal-ga,zalag,V,is_shining,English,51,1,0
c.4.16.2.xml,27,c4162.27,t4162.p3,i-zalag-ga-am,zalag,V,is_shining,English,51,1,0
c.4.16.2.xml,28,c4162.28,t4162.p3,i-zalag-ga-am,zalag,V,is_shining,English,51,1,0
c.4.14.2.xml,3,c4142.B.3,t4142.p2,na-mu-un-zalag-ge,zalag,V,is_shining,English,51,1,0
c.1.6.2.xml,109,c162.109,t162.p7,mu-un-na-ab-zalag-ge,zalag,V,is_shining,English,51,1,0
c.2.5.3.1.xml,5,c2531.A.5,t2531.p1,zalag-ge-ra,zalag,V,is_shining,English,51,1,0
c.2.6.2.1.xml,9,c2621.A.B.9,t2621.p3,zalag-gin,zalag,V,is_shining,English,51,1,0
c.2.1.7.xml,1111,c217.1111,t217.p126,zalag-zalag-ga-ke,zalag,V,is_shining,English,51,1,0
c.1.8.1.4.xml,47,c1814.1.47,t1814.p4,zalag-ge-da,zalag,V,is_shining,English,51,1,0
c.1.8.1.5.xml,152,c1815.152,t1815.p35,ba-an-da-zalag,zalag,V,is_shining,English,51,1,0
c.4.80.1.xml,175,c4801.175,t4801.p34,zalag-ge,zalag,V,is_shining,English,51,1,0
c.4.07.3.xml,210,c4073.210,t4073.p22,zalag-ge-ec,zalag,V,is_shining,English,51,1,0
c.4.07.3.xml,253,c4073.253,t4073.p24,zalag-ge-ec,zalag,V,is_shining,English,51,1,0
c.6.1.04.xml,31,c6104.B.4.56.31,t6104.p36,im-ma-zalag-ge-e-ce,zalag,V,is_shining,English,51,1,0
c.6.1.05.xml,108,c6105.D.5.95.108,t6105.p95,nu-zalag-ge,zalag,V,is_shining,English,51,1,0
c.6.1.11.xml,4,c6111.I.11.131.4,t6111.p49,al-zalag-e-ce,zalag,V,is_shining,English,51,1,0
c.6.1.13.xml,91,c6113.13.49.91,t6113.p49,nu-un-zalag,zalag,V,is_shining,English,51,1,0
c.4.02.1.xml,12,c4021.D.12,t4021.p11,zalag-zalag-ga-am,zalag,V,is_shining,English,51,1,0
c.6.1.02.xml,207,c6102.A.2.126.207,t6102.p130,al-zalag-zalag-ga-e-ce,zalag,V,is_shining,English,51,1,0
c.3.1.21.xml,12B,c3121.12B,t3121.p3,mu-un-zalag-ge,zalag,V,is_shining,English,51,1,0
c.4.22.3.xml,23,c4223.23,t4223.p2,zalag-ga-ni,zalag,V,is_shining,English,51,1,0
c.3.3.02.xml,1,c3302.1.1,t3302.1.p1,iti-gin,itid,N,moonlight,English,8,1,0
c.2.6.9.3.xml,25,c2693.25,t2693.p2,iti,itid,N,moonlight,English,8,1,0
c.4.08.10.xml,23,c40810.23,t40810.p3,itid-da,itid,N,moonlight,English,8,1,0
c.4.08.10.xml,23,c40810.23,t40810.p3,itid,itid,N,moonlight,English,8,1,0
c.6.2.3.xml,1,c623.31.1,t623.p53,itid-dam,itid,N,moonlight,English,8,1,0
c.4.31.1.xml,1,c4311.1.1,t4311.p1,iti-gin,itid,N,moonlight,English,8,1,0
c.4.16.2.xml,22,c4162.22,t4162.p3,iti-ce,itid,N,moonlight,English,8,1,0
c.4.07.4.xml,124,c4074.124,t4074.p20,iti-ta,itid,N,moonlight,English,8,1,0
c.2.1.7.xml,302,c217.302,t217.p38,i-ti,itid,N,moonlight,English,8,1,0
c.2.1.7.xml,742,c217.742,t217.p86,i-ti-gin,itid,N,moonlight,English,8,1,0
c.2.1.7.xml,866,c217.866,t217.p100,itid-bi,itid,N,moonlight,English,8,1,0
c.2.4.1.3.xml,57,c2413.57,t2413.p6,i-ti,itid,N,moonlight,English,8,1,0
c.4.80.1.xml,531,c4801.531,t4801.p105,itid-de,itid,N,moonlight,English,8,1,0
c.6.1.05.xml,5,c6105.C.5.43.5,t6105.p37,iti-ka,itid,N,moonlight,English,8,1,0
c.6.1.05.xml,113,c6105.D.5.99.113,t6105.p99,iti-a,itid,N,moonlight,English,8,1,0
c.4.13.01.xml,58,c41301.58,t41301.p7,iti-zu,itid,N,moonlight,English,8,1,0
c.1.1.1.xml,279,c111.279,t111.p42,itid-e,itid,N,moonlight,English,8,1,0
c.3.3.02.xml,1,c3302.1.1,t3302.1.p1,kur-kur-ra,kur,N,mountain_land,English,54,1,0
c.2.8.2.2.xml,12,c2822.12,t2822.p1,kur-kur,kur,N,mountain_land,English,54,1,0
c.5.5.3.xml,62,c553.62,t553.p7,kur-ta,kur,N,mountain_land,English,54,1,0
c.2.5.4.17.xml,11,c25417.A.A.11,t25417.p1,kur,kur,N,mountain_land,English,54,1,0
c.6.1.25.xml,15,c6125.25.4.15,t6125.p4,kur-ce,kur,N,mountain_land,English,54,1,0
c.0.2.04.xml,53,c0204.53,,kur-ra,kur,N,mountain_land,English,54,1,0
c.2.5.4.02.xml,9,c25402.A.9,t25402.p2,kur-kur-ra-ke,kur,N,mountain_land,English,54,1,0
c.5.5.2.xml,91,c552.91,t552.p14,kur-ra-ke,kur,N,mountain_land,English,54,1,0
c.2.5.8.1.xml,23,c2581.23,t2581.p2,kur-kur-re,kur,N,mountain_land,English,54,1,0
c.0.2.07.xml,6,c0207.A.6,,kur-ra-na,kur,N,mountain_land,English,54,1,0
c.2.5.4.15.xml,11,c25415.2.A.11,t25415.p9,kur-re,kur,N,mountain_land,English,54,1,0
c.2.5.4.01.xml,251,c25401.A.251,t25401.p16,kur-ba-me-en,kur,N,mountain_land,English,54,1,0
c.2.5.4.11.xml,31,c25411.31,t25411.p3,kur-kur-ra-ka,kur,N,mountain_land,English,54,1,0
c.4.15.2.xml,21,c4152.21,t4152.p4,kur-kur-ra-me-en,kur,N,mountain_land,English,54,1,0
c.4.28.1.xml,42,c4281.42,t4281.p5,kur-ra-ra,kur,N,mountain_land,English,54,1,0
c.2.4.2.01.xml,45,c24201.45,t24201.p7,kur-bi-ce,kur,N,mountain_land,English,54,1,0
c.2.4.2.15.xml,34,c24215.A.34,t24215.p3,kur-kur-ra-ta,kur,N,mountain_land,English,54,1,0
c.2.4.2.15.xml,36,c24215.A.36,t24215.p3,kur-kur-ra-kam,kur,N,mountain_land,English,54,1,0
c.2.4.2.02.xml,344,c24202.344,t24202.p26,kur-ba,kur,N,mountain_land,English,54,1,0
c.5.6.1.xml,158,c561.158,t561.p51,kur-bi-ta,kur,N,mountain_land,English,54,1,0
c.5.6.1.xml,267,c561.267,t561.p86,kur-ra-ka,kur,N,mountain_land,English,54,1,0
c.2.4.2.03.xml,104,c24203.A.104,t24203.p10,kur-kur-ra-me-en,kur,N,mountain_land,English,54,1,0
c.2.4.2.03.xml,135,c24203.A.135,t24203.p12,kur-kur-ta,kur,N,mountain_land,English,54,1,0
c.2.4.2.12.xml,4,c24212.A.A.4,t24212.p1,kur-ra,kur,N,mountain_land,English,54,1,0
c.1.4.1.xml,13,c141.13,t141.p2,kur-a,kur,N,mountain_land,English,54,1,0
c.1.4.1.xml,117,c141.117,t141.p21,kur-ra-ju,kur,N,mountain_land,English,54,1,0
c.2.5.3.3.xml,14,c2533.A.B.14,t2533.p5,kur-bi,kur,N,mountain_land,English,54,1,0
c.2.8.3.8.xml,10,c2838.10,t2838.p3,kur-kur,kur,N,mountain_land,English,54,1,0
c.4.25.2.xml,11,c4252.A.11,t4252.p2,kur-kur-ra-ra,kur,N,mountain_land,English,54,1,0
c.1.6.2.xml,517,c162.517,t162.p49,kur-zu-a,kur,N,mountain_land,English,54,1,0
c.4.07.a.xml,14,c407a.14,t407a.p2,kur-ra-ce,kur,N,mountain_land,English,54,1,0
c.2.1.6.xml,14,c216.14,t216.p2,kur-kur-da,kur,N,mountain_land,English,54,1,0
c.2.4.1.a.xml,5,c241a.B.5,t241a.p3,kur-kur-ra,kur,N,mountain_land,English,54,1,0
c.4.80.4.xml,1,c4804.A.1,t4804.p1,kur-ra-am,kur,N,mountain_land,English,54,1,0
c.2.1.7.xml,100,c217.100,t217.p12,kur-kur-ra-me,kur,N,mountain_land,English,54,1,0
c.2.1.7.xml,204,c217.204,t217.p25,kur-ra-kam,kur,N,mountain_land,English,54,1,0
c.2.1.7.xml,250,c217.250,t217.p31,kur-da,kur,N,mountain_land,English,54,1,0
c.2.4.5.2.xml,28,c2452.A.E.28,t2452.p9,kur-ra-ke-ne,kur,N,mountain_land,English,54,1,0
c.1.6.1.xml,33,c161.33,t161.p8,kur-ra-ta,kur,N,mountain_land,English,54,1,0
c.2.5.3.4.xml,67,c2534.67,t2534.p10,kur-kur-ra-ke-ne,kur,N,mountain_land,English,54,1,0
c.1.8.2.3.xml,101,c1823.101,t1823.p6,kur-ra-gin,kur,N,mountain_land,English,54,1,0
c.2.5.6.5.xml,6,c2565.B.6,t2565.p3,kur-kur-ra-ce,kur,N,mountain_land,English,54,1,0
c.4.24.1.xml,25,c4241.C.25,t4241.p5,kur-kur-ra-ba,kur,N,mountain_land,English,54,1,0
c.1.8.2.1.xml,272,c1821.A.272,t1821.p23,kur-kur-ra-gin,kur,N,mountain_land,English,54,1,0
c.2.5.4.19.xml,7,c25419.7,t25419.p1,kur-ra-da,kur,N,mountain_land,English,54,1,0
c.3.3.02.xml,1,c3302.1.1,t3302.1.p1,pa,pa,N,branch,English,29,1,0
c.5.3.5.xml,46,c535.46,t535.p5,pa-zu,pa,N,branch,English,29,1,0
c.5.5.4.xml,105,c554.105,t554.p14,pa-bi,pa,N,branch,English,29,1,0
c.2.8.3.6.xml,2,c2836.B.2,t2836.p3,pa,pa,N,branch,English,29,1,0
c.2.1.5.xml,117,c215.1.117,t215.p10,pa-bi-a,pa,N,branch,English,29,1,0
c.1.8.1.4.xml,30,c1814.1.30,t1814.p2,pa-ba,pa,N,branch,English,29,1,0
c.1.3.3.xml,82,c133.82,t133.p7,pa-ni,pa,N,branch,English,29,1,0
c.3.3.02.xml,1,c3302.1.1,t3302.1.p1,e-a,e,V,goes_out_or_in,English,2,1,0
c.2.8.2.2.xml,5,c2822.5,t2822.p1,e,e,V,goes_out_or_in,English,2,1,0
c.5.5.3.xml,31,c553.31,t553.p4,ab-ta-e,e,V,goes_out_or_in,English,2,1,0
c.5.5.3.xml,46,c553.46,t553.p5,ib-e,e,V,goes_out_or_in,English,2,1,0
c.5.5.3.xml,62,c553.62,t553.p7,ha-ra-ta-e,e,V,goes_out_or_in,English,2,1,0
c.5.3.5.xml,12,c535.12,t535.p1,mu-un-e,e,V,goes_out_or_in,English,2,1,0
c.5.3.5.xml,49,c535.49,t535.p5,e-ba-ra,e,V,goes_out_or_in,English,2,1,0
c.5.3.5.xml,50,c535.50,t535.p5,e-ni-ib,e,V,goes_out_or_in,English,2,1,0
c.5.3.5.xml,55,c535.55,t535.p6,mu-un-ta-an-e,e,V,goes_out_or_in,English,2,1,0
c.5.3.5.xml,162,c535.162,t535.p19,mu-na-ta-e,e,V,goes_out_or_in,English,2,1,0
c.2.5.4.17.xml,5,c25417.A.A.5,t25417.p1,bi-in-e,e,V,goes_out_or_in,English,2,1,0
c.2.5.4.17.xml,18,c25417.B.B.18,t25417.p6,e-mu-na-ra-ab,e,V,goes_out_or_in,English,2,1,0
c.6.1.25.xml,32,c6125.25.12.32,t6125.p12,ib-ta-e,e,V,goes_out_or_in,English,2,1,0
c.6.2.5.xml,8,c625.1.B.8,t625.p18,ba-ra-an-e-ec,e,V,goes_out_or_in,English,2,1,0
c.6.2.5.xml,9,c625.7.9,t625.p80,ma-an-e,e,V,goes_out_or_in,English,2,1,0
c.6.2.5.xml,2,c625.28.2,t625.p108,ab-ta-e-a,e,V,goes_out_or_in,English,2,1,0
c.2.6.9.2.xml,43,c2692.A.43,t2692.p6,ed-da-ni-ta,e,V,goes_out_or_in,English,2,1,0
c.6.1.19.xml,13,c6119.D.19.d10.13,t6119.p27,nu-um-e,e,V,goes_out_or_in,English,2,1,0
c.6.1.19.xml,2,c6119.G.19.g2.2,t6119.p41,ed-de,e,V,goes_out_or_in,English,2,1,0
c.6.2.4.xml,3,c624.2.3,t624.p11,na-an-e,e,V,goes_out_or_in,English,2,1,0
c.6.2.4.xml,7,c624.2.7,t624.p13,ed-da-ni,e,V,goes_out_or_in,English,2,1,0
c.2.6.9.3.xml,12,c2693.12,t2693.p2,hu-mu-ra-ni-in-e,e,V,goes_out_or_in,English,2,1,0
c.2.5.4.02.xml,30,c25402.A.30,t25402.p4,e-a-ce,e,V,goes_out_or_in,English,2,1,0
c.2.5.4.02.xml,53,c25402.C.53,t25402.p9,he-ni-in-e,e,V,goes_out_or_in,English,2,1,0
c.1.7.8.xml,24,c178.A.24,t178.p3,ba-ni-in-e,e,V,goes_out_or_in,English,2,1,0
c.1.7.8.xml,11,c178.D.11,t178.p8,mu-na-ra-e,e,V,goes_out_or_in,English,2,1,0
c.4.08.06.xml,30,c40806.30,t40806.p5,u-mu-un-da-ci-e,e,V,goes_out_or_in,English,2,1,0
c.2.5.8.1.xml,58,c2581.58,t2581.p5,ba-e-e,e,V,goes_out_or_in,English,2,1,0
c.5.3.6.xml,102,c536.A.102,t536.p5,e-e,e,V,goes_out_or_in,English,2,1,0
c.5.3.6.xml,33,c536.B.33,t536.p9,nu-e,e,V,goes_out_or_in,English,2,1,0
c.5.3.6.xml,9,c536.C.9,t536.p10,e-a-zu,e,V,goes_out_or_in,English,2,1,0
c.6.1.26.xml,34,c6126.A.26.a8.34,t6126.p8,ba-ab-e,e,V,goes_out_or_in,English,2,1,0
c.6.1.26.xml,6,c6126.C.26.c5.6,t6126.p26,nu-ub-ta-e,e,V,goes_out_or_in,English,2,1,0
c.6.1.26.xml,16,c6126.C.26.c10.16,t6126.p31,ga-ab-e,e,V,goes_out_or_in,English,2,1,0
c.3.1.10.xml,4,c3110.4,t3110.p2,nu-ed-de-ne,e,V,goes_out_or_in,English,2,1,0
c.6.1.27.xml,13,c6127.B.27.b12.13,t6127.p16,xbr-mi-ed-de,e,V,goes_out_or_in,English,2,1,0
c.2.5.4.01.xml,75,c25401.A.75,t25401.p4,he-bi-in-e,e,V,goes_out_or_in,English,2,1,0
c.2.5.4.01.xml,245,c25401.A.245,t25401.p15,e-a-me-en,e,V,goes_out_or_in,English,2,1,0
c.4.08.29.xml,9,c40829.C.9,t40829.p7,e-i,e,V,goes_out_or_in,English,2,1,0
c.5.3.3.xml,1,c533.1,t533.p1,am-mi-e,e,V,goes_out_or_in,English,2,1,0
c.5.3.3.xml,119,c533.119,t533.p12,mi-ni-in-e-a-gin,e,V,goes_out_or_in,English,2,1,0
c.5.3.3.xml,165,c533.165,t533.p17,ga-mu-ni-e,e,V,goes_out_or_in,English,2,1,0
c.5.3.3.xml,196,c533.196,t533.p20,u-mu-ni-e,e,V,goes_out_or_in,English,2,1,0
c.5.3.3.xml,226,c533.226,t533.p23,mi-ni-in-ed-en,e,V,goes_out_or_in,English,2,1,0
c.5.3.3.xml,240,c533.240,t533.p24,ba-ni-e-a-me-en,e,V,goes_out_or_in,English,2,1,0
c.6.2.3.xml,3,c623.63.3,t623.p93,e-ma-ab,e,V,goes_out_or_in,English,2,1,0
c.6.2.3.xml,1,c623.73.1,t623.p103,ba-ra-e,e,V,goes_out_or_in,English,2,1,0
c.6.2.3.xml,2,c623.79.2,t623.p129,bi-ed-de,e,V,goes_out_or_in,English,2,1,0
c.6.2.3.xml,2,c623.96.2,t623.p154,im-ta-e,e,V,goes_out_or_in,English,2,1,0
c.2.6.9.4.xml,15,c2694.15,t2694.p2,ha-ra-ab-ed-ne,e,V,goes_out_or_in,English,2,1,0
c.4.15.2.xml,6,c4152.6,t4152.p1,nu-ed-de,e,V,goes_out_or_in,English,2,1,0
c.4.15.2.xml,34,c4152.34,t4152.p5,mi-ni-ib-e,e,V,goes_out_or_in,English,2,1,0
c.4.15.2.xml,41,c4152.41,t4152.p6,mu-e-a-me-en,e,V,goes_out_or_in,English,2,1,0
c.4.17.1.xml,27,c4171.27,t4171.p4,he-e,e,V,goes_out_or_in,English,2,1,0
c.0.2.02.xml,44,c0202.44,,e-a-ra,e,V,goes_out_or_in,English,2,1,0
c.6.1.22.xml,85,c6122.22.l.85.85,t6122.p19,al-e,e,V,goes_out_or_in,English,2,1,0
c.4.15.3.xml,61,c4153.B.61,t4153.p7,he-em-ma-ni-in-e,e,V,goes_out_or_in,English,2,1,0
c.5.3.2.xml,6,c532.6,t532.p1,nu-e-a,e,V,goes_out_or_in,English,2,1,0
